Response Id,You regularly make new friends.,You spend a lot of your free time exploring various random topics that pique your interest,Seeing other people cry can easily make you feel like you want to cry too,You often make a backup plan for a backup plan.,"You usually stay calm, even under a lot of pressure","At social events, you rarely try to introduce yourself to new people and mostly talk to the ones you already know",You prefer to completely finish one project before starting another.,You are very sentimental.,You like to use organizing tools like schedules and lists.,Even a small mistake can cause you to doubt your overall abilities and knowledge.,You feel comfortable just walking up to someone you find interesting and striking up a conversation.,You are not too interested in discussing various interpretations and analyses of creative works.,You are more inclined to follow your head than your heart.,You usually prefer just doing what you feel like at any given moment instead of planning a particular daily routine.,You rarely worry about whether you make a good impression on people you meet.,You enjoy participating in group activities.,You like books and movies that make you come up with your own interpretation of the ending.,Your happiness comes more from helping others accomplish things than your own accomplishments.,You are interested in so many things that you find it difficult to choose what to try next.,You are prone to worrying that things will take a turn for the worse.,You avoid leadership roles in group settings.,You are definitely not an artistic type of person.,You think the world would be a better place if people relied more on rationality and less on their feelings.,You prefer to do your chores before allowing yourself to relax.,You enjoy watching people argue.,You tend to avoid drawing attention to yourself.,Your mood can change very quickly.,You lose patience with people who are not as efficient as you.,You often end up doing things at the last possible moment.,"You have always been fascinated by the question of what, if anything, happens after death.",You usually prefer to be around others rather than on your own.,You become bored or lose interest when the discussion gets highly theoretical.,You find it easy to empathize with a person whose experiences are very different from yours.,You usually postpone finalizing decisions for as long as possible.,You rarely second-guess the choices that you have made.,"After a long and exhausting week, a lively social event is just what you need.",You enjoy going to art museums.,You often have a hard time understanding other people’s feelings.,You like to have a to-do list for each day.,You rarely feel insecure.,You avoid making phone calls.,You often spend a lot of time trying to understand views that are very different from your own.,"In your social circle, you are often the one who contacts your friends and initiates activities.","If your plans are interrupted, your top priority is to get back on track as soon as possible.",You are still bothered by mistakes that you made a long time ago.,You rarely contemplate the reasons for human existence or the meaning of life.,Your emotions control you more than you control them.,"You take great care not to make people look bad, even when it is completely their fault.",Your personal work style is closer to spontaneous bursts of energy than organized and consistent efforts.,"When someone thinks highly of you, you wonder how long it will take them to feel disappointed in you.",You would love a job that requires you to work alone most of the time.,You believe that pondering abstract philosophical questions is a waste of time.,"You feel more drawn to places with busy, bustling atmospheres than quiet, intimate places.",You know at first glance how someone is feeling.,You often feel overwhelmed.,You complete things methodically without skipping over any steps.,You are very intrigued by things labeled as controversial.,You would pass along a good opportunity if you thought someone else needed it more.,You struggle with deadlines.,You feel confident that things will work out for you.,Personality
3669,0,0,2,-2,0,2,0,0,0,0,0,2,0,0,-1,0,0,-1,-2,-1,0,0,0,0,-2,-2,2,0,0,-3,-1,0,1,1,1,1,1,2,-2,-2,-2,2,0,1,-1,0,1,0,0,0,0,0,-2,0,0,0,-1,0,-2,-1,7
7815,0,0,-1,2,3,-1,-1,-1,-2,0,1,-1,1,2,0,2,0,0,1,-1,0,0,0,0,-2,0,0,0,1,1,1,0,-2,0,1,-2,0,-1,-1,-1,2,-1,1,0,-2,1,1,0,-1,-1,0,0,1,0,0,0,0,2,-1,2,14
58327,1,0,0,1,0,1,-2,0,-2,0,-2,-1,-1,1,2,0,-1,2,0,3,0,0,0,0,-3,-3,2,0,-1,2,-2,0,-1,0,0,2,-1,-1,2,0,-3,-1,0,0,0,0,-2,0,-3,0,0,0,-2,-1,-2,0,0,2,1,1,11
44383,0,0,1,3,2,0,-1,0,-1,0,-3,-2,-2,0,2,-2,-1,1,-1,1,0,-1,-1,0,-1,-2,2,0,-2,2,-1,1,-1,0,1,0,-1,-2,2,-1,0,0,1,-2,0,0,-1,0,0,0,0,0,-1,0,-3,0,0,1,0,1,11
43727,0,-1,-2,0,1,0,-2,0,3,0,-1,0,0,-2,0,-1,2,-1,0,2,0,2,0,0,2,1,2,0,-2,1,-2,0,0,0,-1,-1,0,1,1,0,2,-2,1,2,2,-1,-1,1,-1,0,1,0,0,-1,1,1,0,0,-1,-2,2
293,0,0,0,-2,-1,1,2,0,-1,0,-1,2,1,0,-2,3,1,-2,0,-1,-1,2,0,1,-1,1,0,-1,0,-1,-2,0,-1,0,0,-1,-2,-1,-2,3,2,-2,2,0,-3,-1,0,0,0,0,0,0,-3,0,-2,0,0,1,2,-1,0
13046,0,-1,-2,-3,2,1,-1,0,2,0,2,-1,-2,-1,1,-2,3,2,-2,-1,0,2,0,0,-2,2,-2,0,1,-3,2,0,1,0,2,1,-1,1,0,-3,3,1,1,2,-3,0,1,0,1,0,0,0,-1,0,-1,0,0,2,0,2,4
16502,0,0,0,0,-2,3,-1,0,0,0,0,0,3,0,-1,1,0,1,0,0,-1,0,0,0,0,-1,1,-1,2,-3,-1,0,1,0,2,-2,-2,0,-2,3,-1,-3,0,1,-1,0,1,0,3,0,0,0,-1,0,0,-1,0,0,2,3,0
40159,0,0,0,2,1,0,1,0,1,0,-1,-3,1,-2,-2,-2,-2,1,-1,0,0,3,0,0,1,-1,0,0,-2,1,0,0,0,0,0,1,2,-1,2,-2,2,-1,0,2,-1,0,-2,1,1,0,0,0,3,0,3,0,0,-1,0,1,5
57838,0,0,1,2,-2,2,-1,0,2,0,1,3,1,-2,-1,-1,2,1,-1,2,0,2,1,-1,2,-3,2,0,-1,-2,-2,-1,0,0,-1,1,3,-1,2,-3,-1,-1,2,2,1,0,-3,-1,1,0,0,0,-3,1,-1,0,0,2,-1,0,13
9645,0,0,0,-1,1,1,0,0,-1,0,0,-2,-1,0,0,-2,-2,-2,0,-2,0,-1,-1,0,-3,-1,1,0,-2,2,2,0,1,0,0,-1,-1,2,0,2,-1,-2,1,1,2,0,2,1,-2,0,0,0,2,0,0,0,0,1,1,0,8
28348,0,-1,0,2,0,-1,-2,0,1,-1,-1,-2,-1,2,0,0,1,-1,1,-2,0,2,0,0,1,1,1,0,-2,0,2,0,1,0,1,1,1,-1,1,0,-1,-1,0,0,2,1,-1,0,-1,0,0,-1,1,0,2,0,0,2,-3,-1,10
8607,0,0,-3,-2,1,0,-1,0,-2,0,-2,-1,1,-3,-2,-1,-1,-1,-2,0,0,-2,0,0,-1,1,-1,0,0,3,1,0,1,0,0,-1,-1,1,1,-1,0,-1,2,-2,0,0,0,-1,-3,0,0,0,-1,0,0,0,0,-2,-1,0,15
51488,0,0,1,-1,-1,0,-1,0,-1,1,0,-3,1,-1,-1,-2,2,1,-1,0,1,-2,0,0,-1,2,1,0,2,0,2,0,3,0,-1,2,2,1,3,-2,2,-2,-3,2,-2,0,2,0,-1,0,-1,0,0,-1,2,0,0,1,3,-1,1
23311,1,0,-1,-1,2,0,-2,0,-2,0,-2,-1,0,2,1,1,-3,2,0,3,1,-1,0,0,-2,-1,1,0,0,1,-1,0,-2,0,2,0,-1,-2,0,-2,-2,0,0,0,2,1,0,-1,-3,0,0,1,-1,0,0,0,0,0,2,1,11
56628,0,0,2,0,1,-3,-1,0,2,0,-1,2,1,0,-1,-3,1,0,1,0,0,-1,0,0,0,2,-2,0,0,2,1,0,1,0,0,-2,2,1,2,0,-1,-1,-1,0,2,0,2,0,-1,0,0,1,-2,0,3,0,-1,2,-2,1,3
41580,0,0,1,1,2,-1,0,-1,-1,0,0,0,-1,0,-1,1,-1,1,-1,0,0,2,0,0,0,1,0,0,2,0,3,0,-3,0,0,3,-2,1,-1,0,-1,3,-1,1,-2,0,1,0,1,0,0,0,0,0,2,0,0,1,0,1,2
9269,0,0,-2,0,-2,0,1,0,-1,0,-2,-1,0,1,-2,0,-2,-2,0,1,0,1,0,0,1,1,-2,0,0,0,1,0,1,0,1,-2,0,1,0,-2,-1,0,-2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,-1,3,-2,3
53263,0,0,-1,1,1,-1,-1,0,-3,0,0,1,1,-2,0,-2,2,-1,2,-1,0,1,0,1,1,-1,-1,0,-2,-2,0,0,-3,0,-2,-1,0,1,-1,0,1,0,-1,-1,0,0,-2,0,0,0,0,0,0,0,-1,0,-1,-1,2,0,0
32298,0,0,0,-1,0,1,0,0,2,0,0,-2,1,-3,1,1,-1,0,-1,0,0,3,0,0,0,1,-1,-1,1,2,1,0,-1,0,1,1,-1,-1,-1,2,1,-2,0,1,-2,0,-2,-1,1,0,0,0,2,0,2,0,0,-1,0,2,4
38145,1,0,2,-2,-2,2,3,0,3,0,2,1,0,-1,0,0,2,-1,-1,0,0,1,0,0,1,-1,0,0,0,0,-2,0,0,0,-3,2,2,2,0,0,2,-2,0,-2,1,0,-1,0,-1,0,0,0,1,0,3,0,0,1,3,2,7
15291,0,0,-2,-1,1,0,-2,0,-2,0,-1,0,0,-1,-3,-2,1,-2,-2,0,0,-2,0,0,-1,3,-1,0,0,-1,1,0,3,0,0,0,-1,0,2,-1,-2,-3,0,1,2,0,2,0,-1,0,0,0,0,0,1,0,0,-1,0,-1,15
45966,0,0,1,1,1,0,-1,0,-2,0,1,2,-3,-1,0,-2,0,1,1,0,0,1,0,0,-1,3,1,0,1,2,-1,0,-1,0,1,2,-1,1,0,-2,1,3,-2,1,2,0,1,-1,2,0,0,-1,-1,0,0,1,0,0,-1,2,2
47628,1,0,1,1,-2,0,1,0,1,0,0,-1,2,1,2,-2,0,-2,0,1,0,1,0,0,0,1,1,0,-1,0,3,0,-2,0,-1,3,1,-2,0,0,-2,-2,2,0,1,0,-1,0,-3,0,0,0,0,0,0,-1,0,0,0,-2,13
23490,0,1,0,1,-2,-1,0,1,1,0,0,-1,-1,3,1,1,2,2,0,-2,-1,0,-1,0,-2,2,-2,-1,-1,-2,1,0,0,0,0,1,-2,-2,0,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,6
29915,0,0,1,1,-1,-1,-1,0,2,1,-1,0,0,1,-1,-2,0,0,0,2,0,2,0,0,0,-3,-1,0,0,1,-2,0,-3,-1,-1,0,0,-2,1,-1,-2,-1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,-1,1,3,5
23203,0,0,-1,-1,-2,1,2,0,1,1,0,0,-1,0,-2,1,3,1,-3,3,0,0,0,0,1,-1,0,0,-1,0,0,-1,-2,0,-2,2,0,2,-1,1,1,-2,-2,-1,-2,0,1,0,0,0,0,0,2,0,2,0,0,1,2,2,7
52358,0,0,-1,0,1,3,1,0,3,0,-3,0,-1,-3,1,-3,-3,1,1,2,0,0,-1,0,2,2,-3,0,-1,-1,-1,0,1,0,-2,-1,-2,0,3,-2,-2,0,2,0,-1,0,-1,0,2,0,0,0,0,0,0,1,0,-2,-1,2,12
46825,0,0,-2,-1,-1,-3,0,0,-2,0,0,-1,1,-2,-1,1,2,2,2,-1,-1,-1,0,0,-1,0,-1,0,0,-2,-2,0,0,0,-2,0,1,0,0,1,2,-1,-2,-1,0,1,1,0,0,0,0,0,-1,0,1,1,0,-2,3,3,4
30487,0,0,2,-1,0,2,2,0,0,0,2,-1,1,0,0,0,-2,2,-1,-1,-1,3,0,0,3,0,-3,0,1,0,1,0,0,0,2,2,-2,-3,0,1,0,0,3,1,-3,0,-1,0,3,0,0,0,-1,0,2,0,0,1,-2,2,4
5618,0,0,1,3,0,1,-2,0,0,0,0,0,0,3,-1,-1,3,2,0,2,0,-2,0,0,3,1,-3,0,0,-1,1,0,2,0,2,-1,0,0,0,-2,0,0,-1,1,-2,0,-1,0,-1,0,0,0,-2,0,1,0,0,2,-1,0,3
17740,0,0,1,-1,-1,0,-1,1,-1,0,-1,-2,3,-1,2,-2,1,1,1,2,0,1,0,0,-1,1,-2,0,0,0,-1,-1,-1,0,-1,-1,2,2,0,2,2,-2,0,1,0,0,-1,1,-1,0,0,0,1,0,2,0,0,1,0,2,4
11034,0,-1,1,-1,0,0,0,0,-1,0,2,0,1,1,-1,-2,0,-1,0,1,0,1,0,0,2,0,1,0,1,0,-1,0,-2,-1,0,3,2,2,2,0,0,0,-1,1,0,0,-3,0,2,0,0,-1,0,0,0,0,0,-2,-2,-1,12
2900,0,0,0,1,0,0,-1,0,1,0,-1,0,1,0,1,1,1,-1,0,2,0,2,0,0,2,-1,2,0,1,2,-2,-1,1,0,-1,0,-1,0,1,0,-1,-1,1,0,-1,0,1,0,-1,0,0,0,1,0,2,0,0,2,-1,-1,2
21300,1,0,2,0,-2,1,-1,0,-2,0,0,2,1,-1,1,-2,0,2,2,-2,0,2,0,0,0,0,1,1,-1,-1,2,1,-1,0,-1,-1,-1,0,2,-2,0,-1,2,2,-3,1,-2,0,2,0,0,1,0,-1,-2,0,0,0,1,-2,11
10348,0,-1,1,-3,-3,1,-3,0,1,0,-2,2,-1,0,0,3,0,-2,-1,1,0,1,0,0,-2,1,1,0,2,-2,-3,0,1,0,1,-3,0,0,-1,-1,1,1,1,2,-1,0,1,0,-2,0,1,0,-1,0,0,0,0,2,-2,0,7
33624,0,0,2,2,1,-2,-2,0,0,0,-1,0,2,0,-1,0,-3,2,-2,-1,0,0,0,0,-2,1,-1,-1,3,2,-1,1,-1,0,1,1,-1,0,0,-1,-2,3,0,3,-2,0,2,0,2,0,0,0,0,0,1,0,0,0,0,-1,2
56994,-1,0,0,2,-2,1,0,0,0,0,0,-1,-1,3,-1,1,2,-1,-2,-2,0,-1,1,0,2,-2,1,0,-3,-1,-2,-1,-3,0,-1,1,2,0,-1,-2,-1,-2,-2,0,2,0,1,0,2,0,0,0,1,0,0,0,0,0,0,-1,10
29545,0,0,-1,0,2,1,-1,0,2,0,1,0,0,1,0,0,0,-1,0,0,0,-2,0,0,2,-1,-2,0,2,0,2,0,1,0,1,2,0,0,2,-2,-1,-1,-2,1,-1,0,1,0,0,0,-1,0,1,0,2,-1,1,2,1,-3,1
43664,0,0,1,1,1,0,-1,0,1,1,0,-1,-2,2,2,1,0,-1,-1,-2,1,1,0,0,0,2,0,-1,0,-3,1,0,-2,0,1,0,1,0,2,0,-2,-2,-1,-2,3,0,-2,1,-1,-1,0,0,2,0,0,0,0,2,-3,-2,10
25135,0,0,-2,-1,0,0,-2,0,2,0,1,0,-1,0,-2,1,-1,0,1,3,0,2,0,0,-2,1,2,0,2,2,-1,0,-2,1,0,2,0,3,1,0,1,1,-3,1,3,0,2,0,-2,0,0,-1,0,0,1,0,0,-1,2,-2,6
14669,0,0,-1,2,1,-3,0,0,-2,0,2,1,1,2,1,2,1,-1,0,-1,0,1,0,0,-2,-1,2,0,2,0,1,0,-1,0,2,0,1,-2,1,-2,2,-1,1,1,1,0,2,0,0,-1,0,0,-1,0,0,0,0,-1,-1,1,14
58191,0,0,-1,-1,1,2,-1,0,-1,0,0,2,3,0,-3,2,1,-1,1,-1,0,2,0,0,0,-1,-2,0,-1,2,-2,0,-1,0,2,-2,1,1,-1,3,1,-2,1,0,0,0,1,0,1,1,0,0,0,0,0,-1,0,0,0,1,0
50446,0,0,1,-3,-1,1,-2,0,-1,1,-1,3,-3,-1,3,3,-2,-2,1,0,0,2,0,0,-2,0,0,1,0,0,0,0,1,0,1,-1,1,0,1,1,-1,0,3,1,2,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,-1,7
59617,0,0,-2,0,-3,2,-1,0,2,0,1,0,2,-1,1,-2,0,2,1,1,-1,1,0,0,1,-3,-1,0,-3,0,0,-1,-2,1,-2,1,1,1,3,-1,2,2,-2,0,3,-1,0,0,0,0,0,0,-1,0,3,0,0,-1,-2,1,13
13910,0,0,-2,1,1,-1,1,0,-2,0,0,2,1,0,-1,-1,0,-2,-1,-3,1,-1,-1,0,2,-1,-2,0,-2,1,-2,0,-3,0,1,3,-1,2,0,-3,1,0,2,-1,-3,0,-2,0,-2,0,0,0,-2,-1,-1,0,-1,-2,3,0,9
17876,0,0,2,2,-2,1,-2,0,-3,1,-2,2,-1,0,-2,0,-1,2,2,-1,0,0,0,0,1,0,1,0,-2,0,3,0,-2,0,-1,-3,-3,-2,-1,-3,2,-2,0,2,-3,1,-1,0,1,0,0,0,2,-1,-1,0,0,-2,-2,-3,11
43245,0,0,-2,-2,-1,1,-1,0,-1,0,-3,1,-1,0,-3,-3,1,2,2,2,0,2,0,0,-3,-1,1,0,0,2,1,0,1,0,0,0,1,0,-2,0,2,0,-1,-1,0,0,-1,0,-2,0,0,0,0,0,-1,0,0,1,0,0,0
29349,0,0,-1,2,-3,0,-2,1,0,0,-2,0,0,1,-1,3,-2,-2,0,1,0,-2,0,0,-3,-1,-1,0,3,-1,-3,0,-1,0,-1,-2,-2,-3,0,1,2,1,0,-2,-1,0,1,0,2,-1,0,0,-1,0,1,0,0,3,0,1,9
21829,0,0,1,1,0,-1,0,0,-2,0,0,-1,1,2,0,2,2,-3,-1,-3,-1,0,0,0,-1,-3,1,0,-1,-1,1,0,0,0,1,0,3,-2,2,-1,1,0,2,3,0,0,0,0,-2,0,0,0,1,0,3,0,0,0,1,2,14
43983,0,0,-1,0,-2,0,0,0,1,0,-1,-1,1,0,-3,1,0,-2,0,-2,0,1,0,0,0,1,0,0,1,0,-1,0,-1,1,0,-2,-1,-1,2,-1,0,0,0,1,-1,0,1,0,2,0,-1,0,-2,0,0,0,0,1,-1,1,14
14899,0,0,-1,2,2,1,-1,0,1,0,-2,-3,-1,0,0,0,-1,2,-3,0,0,1,0,0,0,1,0,0,-1,1,-1,0,1,1,3,1,-2,-1,-1,-1,-2,-1,2,0,0,0,-3,0,-1,0,0,0,0,-1,-1,0,0,0,2,0,11
20564,0,0,2,-2,-1,0,-1,0,2,0,-2,-2,2,1,-1,1,-1,1,1,0,0,-2,0,0,0,2,-1,0,2,-1,-2,0,-2,0,-1,-3,0,3,0,2,1,1,0,-1,2,1,-2,0,0,0,0,0,-2,0,3,0,0,1,-3,-1,12
35593,0,0,2,1,1,2,1,1,1,0,3,2,-1,0,0,-1,3,-2,-1,1,0,2,0,0,-1,-1,0,0,-1,1,0,0,-1,0,0,2,2,0,-1,3,1,-2,0,-3,-1,0,-2,1,0,0,0,0,2,0,2,0,0,2,0,0,7
2741,0,0,0,-2,2,2,0,0,2,-1,-1,-1,-1,1,2,2,2,2,0,0,0,1,0,0,2,-1,-1,0,-3,1,2,0,0,0,0,-2,-3,2,2,0,2,0,0,-1,1,0,0,0,-2,-1,-1,0,1,0,0,0,0,2,-1,-1,2
25622,0,0,0,-1,2,2,-3,0,0,0,3,-1,-2,-1,0,0,2,1,-2,-2,0,0,0,0,-1,2,-3,0,2,1,1,0,0,0,2,-1,-1,-3,2,-1,1,-1,3,0,0,0,0,0,1,0,0,-1,0,0,1,0,0,1,0,1,4
17789,0,0,-1,0,2,-1,1,0,0,0,1,-1,-1,1,-2,-2,0,-2,0,1,1,-2,0,0,-1,0,2,0,-1,1,-2,0,0,0,1,-2,1,-2,-2,0,0,1,0,-1,1,0,0,0,2,0,0,1,1,1,2,0,0,1,-2,0,8
52397,0,0,1,3,-1,1,-1,0,1,0,1,-1,0,-1,3,-1,2,0,-2,1,0,1,0,-1,0,-1,3,-1,0,0,2,0,1,0,-1,1,1,-3,2,-2,-2,1,1,-1,0,1,1,0,-2,0,0,0,1,0,-1,0,0,2,-1,-2,13
6258,0,0,1,1,-1,3,2,0,1,0,1,-1,1,2,3,-2,0,-1,2,-1,0,1,0,0,-1,2,0,0,-1,-3,0,0,-3,0,1,-1,-2,-1,0,-2,2,1,-3,-1,0,0,-3,0,1,0,0,0,1,0,0,0,0,1,1,-1,11
10749,0,0,0,-2,2,-2,0,0,0,1,-2,2,-3,3,0,0,-1,2,1,1,0,1,0,0,0,-1,0,0,-2,-1,-2,0,0,0,-1,-1,1,0,0,-1,2,0,-1,-2,1,0,3,0,-2,0,0,0,-3,0,0,0,1,0,1,1,13
3647,0,1,-1,-1,-2,0,-2,0,0,0,-1,-2,1,-3,0,2,-1,1,-3,-1,0,2,0,0,-2,-1,1,0,1,2,1,0,-1,0,0,-2,0,-1,1,-2,-1,2,-2,1,0,0,0,0,2,0,0,0,1,0,2,0,0,1,-3,1,14
23647,0,0,-2,0,-1,2,0,0,-2,-1,-1,1,1,-2,-2,0,0,-2,1,0,0,1,0,0,-2,-2,-1,0,0,-3,0,0,-1,0,-3,0,0,0,1,0,2,-1,-1,-1,0,-1,0,0,-1,0,0,-1,2,0,0,0,0,2,1,0,0
16234,-1,0,0,0,1,1,1,0,0,0,2,3,-2,-1,-1,-1,3,0,-2,2,0,-1,0,0,2,0,0,0,-3,-1,0,-1,-2,0,0,2,1,0,1,0,2,-1,-1,-2,-1,0,-2,0,0,0,0,0,2,0,3,0,0,2,1,0,7
13016,0,0,1,-2,-3,-1,1,0,2,0,-2,0,1,0,-1,1,-1,2,0,1,0,1,0,0,-1,1,-1,0,-1,1,-2,0,-2,0,0,1,0,-3,1,-1,-1,-2,1,-1,0,1,-1,0,2,0,0,0,1,0,1,0,0,-3,0,1,5
50568,0,0,-3,-2,1,-1,-2,0,3,0,0,2,-1,-3,3,1,-1,-1,3,1,0,-1,0,0,0,3,1,0,-2,2,-1,0,1,0,-2,-2,0,1,2,3,1,-1,2,-2,2,0,2,0,-2,0,0,-1,1,0,2,-1,0,1,-1,1,2
29638,0,0,-2,0,0,-3,-1,-1,-1,0,-3,2,0,0,0,0,0,1,0,0,0,-3,0,0,3,-1,1,0,-1,-2,0,0,-1,0,-2,3,2,2,-2,-1,0,0,0,0,0,-1,1,-1,2,0,0,0,0,0,-1,0,-1,1,-2,0,10
33663,0,1,0,-2,-2,-2,-1,0,0,0,-2,0,-1,-2,2,3,1,2,2,0,0,0,-1,0,-1,-1,0,1,1,-1,-2,0,1,0,-1,0,0,2,-1,-1,-1,1,1,2,-2,0,2,0,-1,1,0,0,0,0,-3,-1,0,-2,1,1,5
21457,0,0,-1,-1,2,-2,1,0,0,0,1,1,0,2,-2,-1,2,-1,1,2,0,-1,0,0,0,1,2,0,0,-2,0,0,0,1,2,-1,2,-1,-1,0,2,0,0,1,0,1,-1,0,2,0,0,0,3,-1,2,0,0,-1,-2,3,13
2664,0,0,0,1,-1,-1,-2,0,-3,0,-3,-1,2,2,0,2,0,0,1,0,0,-2,0,0,0,-1,1,0,-3,-1,-1,-1,-2,0,0,1,1,0,0,0,-2,-1,-2,-1,1,0,2,1,3,0,-1,0,3,0,1,0,0,1,0,-1,10
54098,0,0,-1,-2,-1,0,-1,0,-1,0,-1,1,-1,0,1,1,0,-1,1,0,0,2,0,0,-2,0,2,0,-1,0,0,0,0,0,-2,0,0,0,0,-3,-2,0,2,-1,0,0,-1,-1,-1,0,0,1,-2,1,-1,0,1,-1,0,1,5
13180,-1,0,-1,1,0,0,0,0,1,0,0,2,3,-2,0,-2,3,-1,-2,1,0,1,0,0,1,0,2,0,0,1,2,0,-1,0,-3,0,2,0,2,-2,-2,-1,2,0,1,0,0,0,-3,0,0,0,-1,0,-3,0,0,-1,-2,-1,13
59290,0,0,0,-2,-1,1,-1,0,-1,0,3,1,2,2,0,-3,0,1,1,-3,0,1,0,0,-2,0,2,0,-1,-1,2,0,0,0,2,-1,-2,-2,1,-1,0,-1,3,1,-3,0,-3,0,2,-1,-1,0,2,0,-1,0,0,2,1,0,11
46007,0,0,2,-2,0,1,-1,0,0,0,2,1,-1,0,-1,-1,0,1,0,-3,0,-1,0,0,-1,-2,0,1,-1,0,0,0,1,1,2,-2,-1,1,0,1,2,0,0,1,0,0,0,1,-1,0,0,0,2,1,0,0,0,2,0,-3,8
10292,0,-1,-2,-1,-1,-2,-1,0,0,0,-1,0,1,0,-2,0,-1,-1,0,2,1,2,0,0,-1,-1,-3,1,-2,0,2,0,-1,0,2,-1,-1,1,1,-1,-2,2,1,0,1,0,-1,0,-2,-1,0,0,-1,0,2,0,0,-1,0,-2,3
8072,1,0,3,0,1,1,2,0,2,0,1,-1,0,-1,2,-1,0,0,1,-2,0,-2,0,0,2,-1,1,0,1,-2,-2,0,-1,0,-1,0,0,1,0,2,-1,-1,2,-1,0,-1,2,1,-1,0,0,0,-3,0,2,0,0,-2,0,-1,12
34510,-1,0,1,0,2,-1,2,0,0,0,2,-3,-2,1,2,0,-1,-2,0,0,0,0,0,0,-3,0,3,0,0,-1,-1,0,-1,0,2,1,-2,-3,-2,1,0,1,0,0,0,0,-2,0,1,0,0,0,3,0,1,0,0,2,1,3,8
15110,0,1,-3,0,-1,0,0,0,-1,0,-2,1,2,1,2,0,-1,2,0,-1,0,0,0,0,0,0,-1,1,2,-2,-1,0,1,0,-2,2,0,-1,-1,-1,2,-2,0,0,0,1,0,0,2,0,1,0,2,0,-1,0,0,1,-2,-1,10
29711,0,0,-2,-1,-2,-2,0,0,1,-1,0,-1,0,0,-1,1,-2,-2,0,0,0,-1,-1,0,-2,1,0,0,1,1,0,0,1,0,2,1,0,-1,0,-2,-1,2,1,1,1,0,0,0,2,0,0,0,1,0,2,0,0,2,0,0,14
31959,0,0,-1,2,0,1,-3,0,0,0,0,-1,-1,-2,3,-3,2,0,0,0,0,1,0,0,1,-2,2,0,1,-2,0,0,1,-1,-2,-2,0,-2,3,-3,-1,0,0,0,1,0,-1,0,-2,0,-1,0,0,0,-3,0,-1,1,-1,0,13
51235,0,1,2,-3,3,1,-2,0,1,0,0,-1,-2,-2,-1,0,3,0,-2,0,0,-1,0,0,-2,2,-1,0,1,2,1,0,-1,1,0,0,0,-2,3,-1,0,0,2,3,-1,0,1,0,-1,0,0,1,1,0,-1,-1,0,1,1,2,4
4889,0,-1,-2,-1,0,1,1,0,2,0,-2,0,-1,-1,1,1,2,0,3,2,0,1,0,1,-2,1,3,0,2,1,-1,0,0,0,1,-3,-2,2,2,-1,0,-1,-2,2,1,0,2,0,0,0,0,0,-1,0,0,0,0,-1,0,-2,6
10678,-1,0,0,-1,0,2,0,-1,1,0,-2,0,-2,0,1,1,-1,-2,-3,1,0,2,0,-1,0,-3,2,0,0,0,1,0,2,0,2,-2,1,-1,1,-3,-2,3,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,1,-3,0,7
19596,0,0,3,-2,0,-1,-1,0,0,0,1,0,-1,0,0,0,-1,-2,3,-1,0,0,0,1,2,-1,-1,-1,0,1,-1,0,-2,-1,0,-2,0,2,0,-1,2,1,0,0,2,0,-2,0,0,0,0,0,2,0,-2,0,-1,0,0,-1,12
1259,0,0,-1,2,-2,1,-1,0,-3,0,1,0,-2,0,0,0,-1,-1,3,0,0,2,0,0,-1,1,0,0,1,3,2,0,-1,-1,1,-1,-3,-1,3,1,-1,2,0,2,-2,0,-1,0,0,1,0,0,-3,0,-1,0,-1,-1,1,-2,3
22529,0,0,0,1,-2,-1,-1,0,2,0,-2,-2,-1,1,-1,-2,-2,-2,3,0,0,-1,0,0,1,2,1,0,-1,1,2,1,1,0,1,-3,-1,-1,1,0,-1,0,-1,1,1,0,-1,0,-1,0,0,0,0,0,2,0,1,-1,3,-2,3
19438,0,0,1,-1,-1,-2,-1,0,0,0,2,1,1,0,2,-2,1,1,0,-1,0,0,0,0,-1,1,1,-1,-1,0,2,0,-2,-1,-1,1,1,-3,2,1,-1,-1,-1,0,-1,0,-2,0,1,0,0,0,2,0,1,0,0,2,-2,-2,10
35230,0,0,2,0,0,-1,-2,0,-3,0,1,2,0,0,-2,-3,-1,0,-2,0,0,2,0,-1,-1,0,0,0,0,1,2,0,-1,0,1,1,-1,2,2,0,-1,2,0,0,-1,0,1,0,1,0,0,0,0,0,2,0,0,1,2,-1,2
56485,0,1,2,0,-2,-3,0,0,-2,0,2,-3,2,1,-1,-3,-1,-1,2,1,0,-1,0,0,-2,1,-2,0,-1,3,-2,0,0,0,-1,-2,2,0,-1,0,-1,0,3,3,-2,0,-2,0,-2,0,0,1,-1,0,2,0,0,-1,0,-3,3
31502,0,-1,1,1,0,-2,2,0,2,0,-1,0,2,0,-1,-1,0,2,2,-1,0,1,0,0,1,0,-1,0,-2,1,0,-1,-1,0,1,1,-1,-1,3,-3,0,1,0,1,-3,0,-2,0,2,1,0,0,1,0,-1,0,1,-2,0,1,5
